"timestamp","AccX","AccY","AccZ","AccT"
1749163745.25,-1.60890352725983,4.29998636245728,8.7199821472168,9.85477254558051
1749163745.3,-2.0829553604126,4.20900678634644,8.63618469238281,9.83046932765314
1749163745.375,-2.49715232849121,3.90254878997803,9.0360164642334,10.1545679549523
1749163745.425,-2.31040453910828,4.26407337188721,9.00489139556885,10.2278228328985
1749163745.475,-2.58813214302063,4.18745899200439,9.23952388763428,10.4690994106284
1749163745.55,-2.78685069084167,4.05338335037231,9.81173801422119,10.97573032731
1749163745.6,-2.66474652290344,3.82832860946655,9.56992340087891,10.6461452118631
1749163745.675,-3.29920983314514,3.56736063957214,9.04319953918457,10.2659780518662
1749163745.725,-3.4117374420166,3.36624765396118,7.83891582489014,9.19684399836002
1749163745.8,-2.79403328895569,3.54341840744019,7.82694482803345,9.03457256161342
1749163745.85,-2.60489153862,3.58890843391418,7.86764621734619,9.03136648997904
1749163745.9,-2.38462495803833,3.61763882637024,8.22917079925537,9.30016123042381
1749163745.975,-1.3718775510788,3.80917501449585,9.08868885040283,9.9496797599546
1749163746.025,-0.833182215690613,4.29040956497192,9.38317584991455,NA
1749163746.075,-0.646434485912323,4.46039772033691,9.68723964691162,10.6843641525764
1749163746.15,-0.782903969287872,4.25449657440186,9.36641597747803,10.3171424333426
1749163746.2,-0.562637388706207,4.30956315994263,8.53323459625244,9.57627214188195
1749163746.275,-0.136469498276711,4.54419469833374,8.41352367401123,9.56324787890975
1749163746.325,-0.758961915969849,4.21978044509888,8.85166263580322,NA
1749163746.4,-0.553060591220856,3.92409658432007,8.96179580688477,9.79888739117515
1749163746.45,-0.0694318506866693,3.44765043258667,9.04319953918457,NA
1749163746.5,-0.00957680679857731,3.3734302520752,9.36641597747803,9.95539409787479
1749163746.575,-0.165199920535088,3.74213719367981,9.32332038879395,10.0476457372943
1749163746.625,-0.153228908777237,3.87381839752197,8.9953145980835,9.79518416335083
1749163746.675,-0.0766144543886185,4.02465295791626,8.59308910369873,9.48919815107637
1749163746.75,-0.275333195924759,4.40772533416748,NA,NA
1749163746.8,-0.42377370595932,4.36702394485474,8.99292087554932,10.0061535148471
1749163746.875,-0.253785371780396,4.15872812271118,8.93067169189453,9.85476146245889
1749163746.925,-0.191536128520966,4.23534297943115,8.83490371704102,9.81508213614053
1749163746.975,NA,4.36702394485474,NA,NA
1749163747,-0.342370837926865,4.37420654296875,8.96897888183594,9.98466238057314
1749163747.05,-0.287304192781448,4.34787034988403,8.79420185089111,NA
1749163747.1,-0.328005641698837,4.34308195114136,8.87081623077393,9.88237467087128
1749163747.175,-0.282515794038773,4.30956315994263,8.82053852081299,9.82110225995849
1749163747.225,-0.246602773666382,4.26886177062988,8.78941345214844,NA
1749163747.275,-0.294486820697784,4.29759216308594,8.81096172332764,9.80760252955467
1749163747.35,-0.270544797182083,4.29280376434326,8.80138492584229,9.796210249851
1749163747.4,-0.34715923666954,4.23294878005981,8.53562831878662,9.53390401182469
1749163747.475,-0.330399841070175,4.31913995742798,8.88757610321045,9.8870189145762
1749163747.525,-0.318428814411163,4.35505294799805,8.82053852081299,9.84224480933387
1749163747.6,-0.392649084329605,4.25210237503052,8.72237586975098,9.71155954130845
1749163747.65,-0.323217242956161,4.27843856811523,9.15093803405762,9.96523343677491
1749163747.7,-0.349553436040878,4.09408473968506,9.18685150146484,10.0638937777749
1749163747.775,-0.16280572116375,4.2951979637146,8.82293224334717,NA
1749163747.825,0.12449848651886,4.48194551467896,8.58830070495605,9.68825291104877
1749163747.875,0.114921681582928,4.46279191970825,8.37282276153564,9.4919987452047
1749163747.95,-0.179565131664276,4.48673391342163,8.67449188232422,9.76779577299127
1749163748,-0.0215478148311377,4.4532151222229,8.89236450195312,9.94513628205842
1749163748.075,0.196324542164803,4.53102660179138,8.61942577362061,9.74702593602512
1749163748.125,0.0646434426307678,4.56813669204712,8.62421417236328,9.75956565133377
1749163748.2,0,4.52743530273438,8.65533828735352,9.76793485282192
1749163748.25,0.177170932292938,4.5226469039917,8.65054988861084,9.76308035062604
1749163748.3,0.150834709405899,4.5418004989624,8.7582893371582,9.86703273508889
1749163748.375,0.138863697648048,4.61362648010254,8.66012668609619,9.8133901707648
1749163748.425,0.241814374923706,4.57053089141846,8.54759979248047,9.69585937572025
1749163748.475,0.239420175552368,4.53701210021973,8.64576148986816,NA
1749163748.55,0.251391172409058,4.48912811279297,8.62900257110596,9.73011583213615
1749163748.6,0.24899697303772,4.5226469039917,8.68167495727539,9.7922323590972
1749163748.675,0.138863697648048,4.45201802253723,8.75350093841553,9.81129564595332
1749163748.725,0.18674772977829,4.37660074234009,8.79899024963379,9.82912703069706
1749163748.8,0.0933738648891449,4.35744714736938,8.86123943328857,9.87510144833107
1749163748.85,0.0191536135971546,4.36223554611206,8.82053852081299,9.84029296402415
1749163748.9,0.0215478148311377,4.41011953353882,8.74152946472168,9.79101404304079
1749163748.975,-0.0191536135971546,4.40772533416748,8.82053852081299,9.86054305195822
1749163749.025,0.0646434426307678,4.44842672348022,8.6984338760376,9.77012952752657
1749163749.075,0.107739076018333,4.47476291656494,8.75110626220703,9.82939325087796
1749163749.15,0.138863697648048,4.51307010650635,8.87081623077393,9.95381663046531
1749163749.2,0.0837970599532127,4.5765163898468,8.55717658996582,9.70390847782668
1749163749.275,-0.160411506891251,4.50828170776367,8.736741065979,9.83264869005618
1749163749.325,-0.208295553922653,4.41011953353882,8.81096172332764,9.85523149539519
1749163749.4,-0.196324542164803,4.36941814422607,8.8947582244873,9.91196661198134
1749163749.45,-0.177170932292938,4.29759216308594,8.78941345214844,9.78542164509405
1749163749.5,-0.122104287147522,4.25329947471619,8.99770927429199,9.95566120978786
1749163749.575,-0.0407014302909374,4.16112232208252,8.77025985717773,9.70742260067956
1749163749.625,-0.395043283700943,4.06296014785767,9.07911205291748,9.95459592492374
1749163749.675,-1.08936178684235,3.80917501449585,9.08868885040283,9.91467540634229
1749163749.75,-1.35272395610809,3.50511121749878,9.12220764160156,9.86561396999489
1749163749.8,-1.08936178684235,2.88740730285645,9.0767183303833,9.58700399939091
1749163749.875,-1.58017313480377,3.18668246269226,9.30895519256592,9.96536697925299
1749163749.925,-2.64798712730408,3.37702143192291,9.0767183303833,9.98841066391673
1749163750,-1.51074123382568,2.77009129524231,8.94982528686523,9.48973748451298
1749163750.05,-3.28245043754578,3.40694904327393,8.21719932556152,9.48177975985618
1749163750.1,-2.48518133163452,3.63679242134094,9.21797561645508,10.2163329934271
1749163750.175,-2.39180755615234,3.29202723503113,9.39035797119141,10.2341100995139
1749163750.225,-2.85867691040039,2.64080452919006,9.17248630523682,9.96395439869152
1749163750.275,-2.2361843585968,2.32716393470764,11.0567226409912,NA
1749163750.35,-2.15956997871399,2.87543630599976,11.8587799072266,12.3920352376381
1749163750.4,-2.17632937431335,3.03105926513672,9.64414405822754,10.3408531770892
1749163750.475,-1.44130945205688,4.20182418823242,6.83574533462524,8.15230726391335
1749163750.525,-2.20266556739807,4.84347009658813,6.94827270507812,8.75153882254305
1749163750.575,-3.58651423454285,4.07971954345703,NA,NA
1749163750.6,-3.62721562385559,NA,8.43028354644775,NA
1749163750.65,-3.91930818557739,3.49553442001343,9.03122806549072,10.4471440071409
1749163750.7,-2.85867691040039,3.38300704956055,9.79018974304199,10.7454448758624
1749163750.775,-1.98000478744507,3.46440982818604,8.8779993057251,9.70401122596347
1749163750.825,-2.03507137298584,3.60566782951355,7.68808078765869,8.73206402790899
1749163750.875,-2.827552318573,3.50271701812744,6.37127017974854,7.80110007157324
1749163750.95,-3.18428826332092,3.84987640380859,5.21965885162354,7.22537740162114
1749163751,-2.03985977172852,4.51785850524902,3.96958637237549,6.35056606370774
1749163751.075,-0.272938996553421,4.4723687171936,5.21487045288086,6.87542373084753
1749163751.125,-1.08457338809967,3.49314022064209,6.83813953399658,7.75490040694582
1749163751.2,-1.20907187461853,2.97838687896729,12.8906812667847,13.285417069879
1749163751.25,-1.38384854793549,2.71741890907288,14.7536697387695,NA
1749163751.3,-1.63284552097321,2.47560453414917,12.6728086471558,13.0151788813019
1749163751.375,-1.64960491657257,2.67432332038879,9.76624774932861,10.2592785664501
1749163751.425,-1.9249382019043,3.30160403251648,7.89158821105957,8.76830318599979
1749163751.475,-1.91536140441895,4.12760353088379,7.43908405303955,NA
1749163751.55,-0.924161851406097,4.49870491027832,8.57393550872803,9.7264994270901
1749163751.6,-0.167594119906425,4.66390514373779,9.17727470397949,10.2957500926894
1749163751.675,-0.560243189334869,4.4532151222229,9.07192993164062,10.1215073008217
1749163751.725,-1.11090958118439,4.48433971405029,8.27944850921631,9.48117558034551
1749163751.8,-1.30005156993866,4.56334829330444,8.88039302825928,10.0685481608254
1749163751.85,-2.1978771686554,4.08211374282837,8.58590698242188,9.75766956648387
1749163751.9,-2.24097275733948,4.34787034988403,8.12861442565918,9.48684921138588
1749163751.975,-1.6136919260025,4.66151094436646,8.41831207275391,9.75713400906066
1749163752.025,-1.60172092914581,4.22097778320312,7.56358242034912,8.80851533520674
1749163752.075,-1.33596456050873,4.4029369354248,7.75272417068481,9.01528629778244
1749163752.15,-1.10612118244171,4.60404968261719,9.29219627380371,10.4290790169192
1749163752.2,-1.31681096553802,3.87501549720764,8.67928028106689,9.57036870702367
1749163752.275,-1.29286897182465,3.91451978683472,8.23635292053223,9.21045518806683
1749163752.325,-0.727837324142456,4.06296014785767,8.82532691955566,9.7428839452458
1749163752.4,-0.426167905330658,4.13239192962646,9.78540134429932,10.6307272381804
1749163752.45,-0.155623108148575,4.18267059326172,9.93863010406494,10.7840307950669
1749163752.5,-0.035913024097681,4.03662395477295,9.39514636993408,10.2256734746437
1749163752.575,-0.253785371780396,3.75650238990784,8.93306541442871,9.69408969005215
1749163752.625,-0.0861912593245506,3.86184740066528,8.8372974395752,9.64464205218273
1749163752.675,0.497993946075439,4.37899494171143,8.21480560302734,9.32237232497134
1749163752.75,0.481234550476074,4.41969633102417,7.98735618591309,9.14128881458651
1749163752.8,0.117315880954266,4.0964789390564,8.33690929412842,9.28972331625552
1749163752.875,1.18991827964783,3.85945320129395,9.09347724914551,NA
1749163752.925,2.98078107833862,4.83389329910278,10.9250411987305,12.3129243260101
1749163753,4.63996267318726,6.01932239532471,9.93144798278809,12.5058048418426
1749163753.05,3.98395156860352,5.87088203430176,7.47978544235229,10.3095255092216
1749163753.1,-0.153228908777237,4.64953947067261,6.13663816452026,7.70065090431154
1749163753.175,0.110133275389671,3.92888498306274,5.64103841781616,6.87528770159925
1749163753.225,-0.00239420169964433,3.51947641372681,5.39443588256836,6.43709189545518
1749163753.275,2.6240451335907,3.22977805137634,6.7734956741333,7.94967438149362
1749163753.35,6.31620359420776,1.85550630092621,6.70406413078308,9.18469668735052
1749163753.4,10.8963108062744,1.85311210155487,6.32338619232178,NA
1749163753.475,10.9441947937012,1.34793555736542,3.29920983314514,11.5098703499391
1749163753.525,10.1134071350098,0.380678057670593,1.83156430721283,NA
1749163753.575,10.8939170837402,-0.794874966144562,0.924161851406097,10.9619036105416
1749163753.65,11.463737487793,-1.41257905960083,-0.00239420169964433,11.5504399275895
1749163753.7,10.7239284515381,-1.21146607398987,-0.809240162372589,10.8224378548705
1749163753.775,10.340856552124,-0.447715729475021,-1.39342534542084,10.4439167843911
1749163753.825,10.2977609634399,0.172382518649101,-1.49398183822632,10.4069966044884
1749163753.875,8.17889213562012,0.466869324445724,-6.52449893951416,10.4728854640896
1749163753.95,8.35127449035645,1.30364280939102,-4.08450794219971,9.4091477643983
1749163754,8.25550651550293,2.89219570159912,-3.18189406394958,9.30820249232135
1749163754.075,5.89721822738647,4.01747035980225,-3.59369683265686,NA
1749163754.125,6.98897409439087,2.09492659568787,-4.26646757125854,8.45205429880735
1749163754.175,8.76547145843506,0.976834297180176,-6.22522354125977,10.7954204768245
1749163754.25,10.0391874313354,0.227449163794518,-5.36331129074097,11.3842929251221
1749163754.3,9.17009162902832,1.01992988586426,-5.12628507614136,NA
1749163754.375,8.81814384460449,-2.83234071731567,-4.56334829330444,10.3250163413481
1749163754.425,7.9753851890564,-3.75650238990784,-5.53569364547729,10.409706204105
1749163754.475,8.1238260269165,-1.28329205513,-5.47344446182251,9.87937154332305
1749163754.55,8.11903762817383,-0.732625722885132,-5.47823286056519,9.82173852900349
1749163754.6,8.33212089538574,-0.545877993106842,-5.26754283905029,NA
1749163754.675,8.1238260269165,-0.577002584934235,-5.20529365539551,9.66563827884778
1749163754.725,7.86046361923218,-0.00718260509893298,-5.0784010887146,9.35826359518401
1749163754.775,8.60266590118408,2.57616114616394,-5.15022706985474,NA
1749163754.85,8.96179580688477,-1.77410346269608,-4.61362648010254,10.3843682106274
1749163754.9,8.82053852081299,-3.47877502441406,-4.83149909973145,10.6417648450968
1749163754.975,8.70561695098877,-1.31920510530472,-4.27843856811523,9.79869746614006
1749163755.025,8.67449188232422,-0.916979253292084,-4.2951979637146,9.72298235702271
1749163755.075,8.48534965515137,-0.945709645748138,-4.46518611907959,9.63500973441436
1749163755.15,8.49732112884521,-0.837970614433289,-4.65672206878662,9.72582755056336
1749163755.2,8.33690929412842,0.457292526960373,-4.55137729644775,9.50937476011744
1749163755.275,6.64899730682373,2.7317841053009,-4.73094272613525,8.60544180516584
1749163755.325,8.91391181945801,-1.65678763389587,-2.65516972541809,9.44736447162277
1749163755.375,10.5898532867432,-4.35505294799805,-2.82036972045898,11.7926232948693
1749163755.45,10.6592855453491,-1.14921677112579,-1.73819041252136,10.861048450058
1749163755.5,9.49330902099609,-0.677559077739716,-1.12288057804108,9.58346822734312
1749163755.575,9.8500452041626,1.37427175045013,-0.469263523817062,9.95651654058371
1749163755.625,10.4078941345215,1.90817880630493,0.146046310663223,10.5823785699197
1749163755.675,9.91708278656006,2.08534979820251,0.0119710080325603,10.1339704993345
1749163755.75,9.18445682525635,1.49877023696899,0.014365210197866,9.30595324281645
1749163755.8,8.95700740814209,1.33357036113739,-0.11252748221159,9.05643716104017
1749163755.875,9.95778369903564,2.66714072227478,-0.392649084329605,10.3162623625333
1749163755.925,9.3328971862793,2.20027136802673,-0.40940847992897,9.59748817587477
1749163755.975,9.4909143447876,2.26970314979553,-0.031124621629715,9.75858474525678
1749163756.05,9.40472316741943,2.23139595985413,-0.0502782352268696,9.66594401423817
1749163756.1,9.65611457824707,2.43729734420776,-0.16280572116375,9.96029481467097
1749163756.175,9.45979022979736,2.50194072723389,-0.167594119906425,9.7864920366487
1749163756.225,9.75667095184326,2.71502470970154,-0.395043283700943,10.1350898581527
1749163756.275,9.63217258453369,2.4205379486084,-0.37349545955658,9.93867453522879
1749163756.35,9.73512363433838,2.33434677124023,-0.981622695922852,10.0590948967292
1749163756.4,9.42387676239014,2.40377855300903,-0.897825658321381,9.76696961587182
1749163756.475,9.37599277496338,2.58094954490662,-0.622492432594299,NA
1749163756.525,9.51485729217529,3.14598107337952,-0.416591107845306,10.0301173649992
1749163756.575,9.65611457824707,2.94486808776855,-0.090979665517807,10.0955967680039
1749163756.65,9.76624774932861,3.20344185829163,0.890643060207367,10.3167281587438
1749163756.7,9.66808605194092,2.97838687896729,0.0933738648891449,10.1168866252016
1749163756.775,9.33768558502197,2.86346530914307,-0.0622492432594299,9.76707124114897
1749163756.825,9.30895519256592,2.9161376953125,0.0287304203957319,9.75506695375683
1749163756.875,9.0743236541748,2.75812029838562,-0.28490999341011,9.48850626102065
1749163756.95,9.14854431152344,2.50194072723389,-0.48602294921875,9.49693575474041
1749163757,9.14136123657227,2.64798712730408,-0.474051922559738,9.5289583013652
1749163757.075,9.31613826751709,2.80361008644104,-0.454898327589035,9.7394863429615
1749163757.125,8.50929164886475,3.14358687400818,0.0885854661464691,9.0718261769441
1749163757.175,9.06235313415527,2.67911171913147,0.287304192781448,9.45443957254534
1749163757.25,9.94820690155029,2.81079268455505,0.035913024097681,10.3377302062349
1749163757.3,9.66808605194092,2.47081613540649,-0.150834709405899,9.97995848650089
1749163757.375,10.1301670074463,2.71023631095886,-0.0933738648891449,10.4868671746446
1749163757.425,9.65132617950439,3.004723072052,0.0718260481953621,10.1084923081589
1749163757.475,9.80455493927002,2.3056161403656,0.196324542164803,10.0739121829473
1749163757.55,9.42148303985596,2.86825370788574,-0.459686726331711,9.85913454059023
1749163757.6,9.55555820465088,2.67192912101746,-0.375889658927917,9.91706454591729
1749163757.675,9.68005657196045,2.12605118751526,0.165199920535088,9.91215818588639
1749163757.725,9.28261947631836,2.79642748832703,-0.107739076018333,NA
1749163757.775,8.95221900939941,2.58094954490662,0.0670376494526863,9.31708215011814
1749163757.85,9.95299530029297,2.9352912902832,0.141257897019386,10.3777648942312
1749163757.9,9.27543640136719,2.72460150718689,0.0646434426307678,9.66754118602283
1749163757.975,10.0200338363647,2.74854350090027,-0.201112940907478,10.3921131572571
1749163758.025,10.8484268188477,2.26970314979553,0.122104287147522,11.0839896377173
1749163758.075,9.06474685668945,3.05739545822144,-0.0766144543886185,9.56677439571121
1749163758.15,9.50049209594727,2.91853189468384,-0.0957680642604828,9.93913225626742
1749163758.2,10.0774946212769,3.01669406890869,0.34715923666954,10.5250586926087
1749163758.275,9.43105983734131,2.6623523235321,0.138863697648048,9.80062715731261
1749163758.325,9.64414405822754,2.61207413673401,0.177170932292938,9.99318945336722
1749163758.375,8.16452693939209,2.56418991088867,0.275333195924759,8.56214800222121
1749163758.45,9.47654914855957,2.27209734916687,0.483628749847412,9.75711570582389
1749163758.5,9.40711784362793,2.70065951347351,-0.0407014302909374,9.78718981822901
1749163758.575,9.33529186248779,2.50433492660522,0.035913024097681,9.66543622025129
1749163758.625,10.3001546859741,2.44447994232178,0.502782344818115,10.5981818643421
1749163758.675,9.69921016693115,2.19548296928406,-0.0239420160651207,9.94461646072136
1749163758.75,10.0296106338501,2.38223075866699,-0.227449163794518,10.31115153493
1749163758.8,8.8971529006958,2.48039293289185,0.00478840339928865,9.23643339004329
1749163758.875,9.40951156616211,2.47321033477783,0,9.72911492756614
1749163758.925,9.42387676239014,2.2553379535675,-1.00077629089355,9.74153764566629
1749163758.975,9.69921016693115,2.11408019065857,-0.16280572116375,9.92826866163881
1749163759.05,7.88679981231689,2.03985977172852,-0.541089594364166,8.16427688880083
1749163759.1,9.67526817321777,1.71185421943665,-0.967257499694824,9.87303631933965
1749163759.175,9.80216121673584,2.13562798500061,-1.01035308837891,10.0910441494886
1749163759.225,9.17248630523682,1.8674772977829,-0.430956304073334,9.37057627969123
1749163759.275,9.44303035736084,1.89261645078659,-0.545877993106842,9.65315571709084
1749163759.35,9.60583686828613,1.944091796875,-1.1180921792984,NA
1749163759.4,9.24910068511963,2.20984816551208,-0.337582439184189,9.51542191924998
1749163759.475,9.58668327331543,1.40539634227753,-0.134075298905373,9.69007797943492
1749163759.525,8.10706615447998,1.77170920372009,0.146046310663223,8.29968702184122
1749163759.575,8.86602783203125,1.86987149715424,-0.85951840877533,9.10173834106685
1749163759.65,10.5826711654663,1.61129772663116,-0.203507140278816,10.7065692225093
1749163759.7,8.9953145980835,1.68312382698059,0.277727395296097,9.15563886583245
1749163759.775,10.0152454376221,2.60489153862,0.165199920535088,10.3497773945882
1749163759.825,9.44781875610352,1.89141929149628,0.213083952665329,9.63764239611064
1749163759.875,9.71836376190186,2.06380176544189,-0.0550666376948357,9.93523549143528
1749163759.95,8.84926891326904,1.99915838241577,0.234631761908531,9.0753097247989
1749163760,9.4909143447876,1.31202256679535,0.213083952665329,9.58354126024189
1749163760.075,9.79976654052734,1.81001651287079,0.0718260481953621,9.96577859511757
1749163760.125,9.34726238250732,1.59693253040314,0.0694318488240242,9.48294934794695
1749163760.175,9.76385402679443,1.74776721000671,0.0574608407914639,9.91921556501062
1749163760.25,9.30416679382324,1.53468334674835,0.0335188247263432,9.42994677682122
1749163760.3,9.47894382476807,1.64960491657257,0.035913024097681,9.62147920847875
1749163760.375,9.33768558502197,1.5945383310318,-0.37349545955658,9.48021220396285
1749163760.425,9.79976654052734,1.1947066783905,-0.560243189334869,9.88820614304871
1749163760.475,9.49330902099609,1.48201084136963,-0.385466486215591,9.61602083577497
1749163760.55,9.96257209777832,1.28568625450134,-0.0694318488240242,10.0454294447811
1749163760.6,9.76864242553711,1.55862534046173,0.107739076018333,9.89279007653727
1749163760.675,10.0822830200195,1.42335289716721,0.488417148590088,10.1843430965497
1749163760.725,10.8220911026001,1.74776721000671,0.814028561115265,10.9924969207029
1749163760.775,10.3073377609253,1.67833542823792,0.732625722885132,10.4687516914534
1749163760.85,10.0846767425537,1.2449848651886,0.873883605003357,10.1987432986347
1749163760.9,9.94102478027344,1.96803379058838,1.55144274234772,10.25202932427
1749163760.975,10.4533834457397,1.56580793857574,1.04626619815826,10.6216596123949
1749163761.025,7.91792440414429,-0.00718260509893298,-0.811634361743927,7.95941761668045
1749163761.075,9.40472316741943,1.24019646644592,-0.701501071453094,9.51204546269784
1749163761.15,9.095871925354,0.742202520370483,-1.01514148712158,9.18238873619293
