timestamp,AccX,AccY,AccZ,LinearAccelerometerSensor
1753227530586,-1.0126725435256958,3.025672435760498,7.506869792938232,
1753227530612,,,,2.6960506589414477
1753227530626,-2.4082677364349365,6.243628978729248,8.084620475769043,
1753227530657,,,,2.2929888176892828
1753227530666,-0.7374141216278076,6.8459954261779785,9.332673072814941,
1753227530702,,,,2.07414001200454
1753227530706,0.04638765752315521,5.752294063568115,10.082656860351562,
1753227530746,-0.6798784732818604,5.5201311111450195,10.539724349975586,2.269334164070548
1753227530786,-0.9102455377578735,5.908066749572754,11.277064323425293,
1753227530792,,,,2.9586575469257115
1753227530826,0.6739677786827087,6.718055248260498,9.924714088439941,
1753227530836,,,,2.9166439782123033
1753227530867,1.758241891860962,6.817265033721924,7.804274559020996,
1753227530881,,,,2.2683712856005647
1753227530906,1.1350760459899902,5.678372859954834,7.042020797729492,
1753227530926,,,,2.1284603666881505
1753227530946,0.7069628834724426,4.156558513641357,7.187992095947266,
1753227530973,,,,2.031850168621459
1753227530986,0.6816741228103638,3.6106057167053223,6.957849502563477,
1753227531017,,,,2.5788506613688544
1753227531026,0.37491703033447266,3.660809278488159,6.244078159332275,
1753227531062,,,,2.844834173428075
1753227531066,0.0926256775856018,3.983802080154419,5.74705696105957,
1753227531106,0.5841852426528931,3.971531629562378,5.866766929626465,2.77687843599006
1753227531146,0.8412626385688782,3.613748073577881,6.165218830108643,
1753227531152,,,,2.9110908799604935
1753227531186,1.0181342363357544,3.464634418487549,6.283881664276123,
1753227531196,,,,2.6473685388823487
1753227531227,0.3189525604248047,3.835137128829956,7.625308036804199,
1753227531242,,,,2.531861973006033
1753227531266,-0.20433014631271362,5.11887788772583,9.194258689880371,
1753227531286,,,,1.665553754531693
1753227531306,-1.8152538537979126,7.953987121582031,9.787646293640137,
1753227531331,,,,3.687410903112914
1753227531346,-2.1088428497314453,8.667309761047363,10.547506332397461,
1753227531376,,,,4.5201471514084295
1753227531386,-0.6626701354980469,5.91016149520874,12.961010932922363,
1753227531422,,,,4.950727490227584
1753227531426,-1.9115456342697144,4.8634467124938965,12.990489959716797,
1753227531466,-2.652251720428467,5.361590385437012,9.909601211547852,
1753227531467,,,,4.671273591490091
1753227531506,-1.5269769430160522,6.025158405303955,7.625831604003906,
1753227531511,,,,1.992671055170057
1753227531546,-0.4727800190448761,5.644629955291748,7.86158561706543,
1753227531556,,,,1.168283375494119
1753227531586,-0.32703298330307007,4.696526050567627,8.055440902709961,
1753227531602,,,,0.2956474801119531
1753227531626,-1.0994622707366943,4.149750232696533,7.490334987640381,
1753227531646,,,,1.333870968110207
1753227531665,-1.567304253578186,4.296918869018555,7.498714447021484,
1753227531691,,,,1.7930097055847993
1753227531706,-0.9679308533668518,4.407949924468994,8.055516242980957,
1753227531737,,,,1.049600554735485
1753227531746,-1.240420937538147,4.599560737609863,8.461407661437988,
1753227531781,,,,1.0947600469308971
1753227531785,-1.2965350151062012,4.6873979568481445,8.357858657836914,
1753227531828,-1.5745617151260376,4.456582069396973,8.202759742736816,0.9279736019687886
1753227531866,-1.6330699920654297,4.619836807250977,8.018106460571289,
1753227531871,,,,1.3257794480769558
1753227531906,-1.3515268564224243,4.925097465515137,8.180987358093262,
1753227531915,,,,1.2602245825482308
1753227531945,-0.3133411407470703,5.264101505279541,8.685340881347656,
1753227531961,,,,0.6962210045466425
1753227531987,0.9064298272132874,5.184643745422363,7.971195220947266,
1753227532006,,,,0.8463750552998689
1753227532026,0.3751414716243744,4.661361217498779,6.2532057762146,
1753227532050,,,,2.577122348828258
1753227532065,-0.9482535123825073,3.735403537750244,5.790376663208008,
1753227532095,,,,2.7932267930130217
1753227532105,-2.685920238494873,4.900856018066406,6.6338090896606445,
1753227532141,,,,2.4548734034821478
1753227532145,-1.9734207391738892,3.546037197113037,7.781604290008545,
1753227532185,-1.353472113609314,3.3634793758392334,7.16083288192749,1.9042752778222416
1753227532226,-1.4841058254241943,4.775908470153809,8.520066261291504,
1753227532230,,,,2.4559816869121303
1753227532265,-0.5267243981361389,4.160374164581299,12.528034210205078,
1753227532275,,,,3.89706733186155
1753227532305,-0.034341830760240555,2.75580096244812,11.176582336425781,
1753227532321,,,,3.174253126592479
1753227532345,,3.492541790008545,,
1753227532346,1.118017315864563,,11.569530487060547,
1753227532367,,,,2.7247908555711216
1753227532385,2.7726352214813232,4.223222255706787,12.579585075378418,
1753227532411,,,,4.0630586680167555
1753227532426,3.6809353828430176,4.135010719299316,9.284564971923828,
1753227532456,,,,2.4121975407723157
1753227532465,2.132784843444824,3.408071279525757,8.7885160446167,
1753227532501,,,,0.6374845054089829
1753227532505,1.253214955329895,2.6735751628875732,8.950498580932617,
1753227532545,1.510292410850525,3.046097993850708,7.6600236892700195,1.493469167191218
1753227532585,,3.4263269901275635,6.947524547576904,
1753227532586,1.3842226266860962,,,
1753227532590,,,,1.9984124558634035
1753227532626,2.137498378753662,3.6712090969085693,7.129858016967773,
1753227532635,,,,1.4421751871131008
1753227532665,3.2758665084838867,3.377619981765747,8.292990684509277,
1753227532680,,,,1.5490908694521663
1753227532705,2.622922897338867,3.258807897567749,8.5927152633667,
1753227532726,,,,2.311218525252895
1753227532746,1.720009446144104,3.6879684925079346,9.120636940002441,
1753227532770,,,,0.29910567116527814
1753227532785,2.0736031532287598,3.9742252826690674,9.12041187286377,
1753227532815,,,,0.8034109712284153
1753227532824,1.8072482347488403,3.872995376586914,8.954837799072266,
1753227532860,,,,0.7697540193126342
1753227532864,1.4767735004425049,3.554940700531006,8.716914176940918,
1753227532904,,3.4216883182525635,8.207472801208496,
1753227532905,0.689679741859436,,,0.8890802472158404
1753227532945,0.16519992053508759,3.17553448677063,8.542362213134766,
1753227532950,,,,1.9257328421987057
1753227532984,0.5211877822875977,3.040860652923584,8.388758659362793,
1753227532995,,,,1.376973816195381
1753227533024,,2.868253707885742,,
1753227533025,0.8776245713233948,,7.59328556060791,
1753227533039,,,,1.7608342625329232
1753227533065,1.5150808095932007,2.1273229122161865,8.43514633178711,
1753227533086,,,,1.4360196327737549
1753227533105,1.407042384147644,2.641178607940674,8.163030624389648,
1753227533130,,,,1.4869068437704467
1753227533144,-0.02678513154387474,4.840327739715576,6.204723358154297,
1753227533177,,,,3.4862974876104795
1753227533185,1.714996576309204,5.9887213706970215,8.023568153381348,
1753227533220,,,,1.9794354574150737
1753227533224,6.479682445526123,2.163909435272217,13.635951042175293,
1753227533265,4.305148601531982,1.8415900468826294,14.382343292236328,7.225264083101505
1753227533304,,1.986289620399475,12.75076961517334,
1753227533305,1.124751091003418,,,
1753227533310,,,,4.850098418190882
1753227533344,0.2487725168466568,3.084031105041504,11.026945114135742,
1753227533356,,,,4.376922403046465
1753227533384,1.688286304473877,4.001908302307129,9.197175979614258,
1753227533400,,,,2.7854483131621475
1753227533424,,3.818901300430298,,
1753227533425,3.3889176845550537,,8.242413520812988,
1753227533445,,,,0.9958636148921673
1753227533464,3.413757562637329,3.6278889179229736,7.610942840576172,
1753227533490,,,,1.1058588855975438
1753227533506,3.4166007041931152,3.554192304611206,6.803273677825928,
1753227533535,,,,1.6640362804657531
1753227533544,4.214468479156494,3.4798972606658936,8.268749237060547,
1753227533580,,,,1.1537119356367096
1753227533584,4.621632099151611,3.751713991165161,6.767510414123535,
1753227533625,5.892653942108154,4.081440448760986,5.355679512023926,1.101308536337746
1753227533665,4.471695423126221,3.731513023376465,6.8557963371276855,
1753227533670,,,,1.403119480997289
1753227533704,,3.3902645111083984,7.269469738006592,
1753227533714,,,,1.1347395718287185
1753227533745,,3.4678516387939453,6.58734655380249,
1753227533746,2.4822633266448975,,,
1753227533762,,,,2.020725627532738
1753227533784,2.1097404956817627,3.82226824760437,6.231359004974365,
1753227533804,,,,2.8619166683538433
1753227533824,2.585663080215454,4.150423526763916,6.884826183319092,
1753227533849,,,,1.9376646402609703
1753227533864,3.462090492248535,4.849679946899414,8.771831512451172,
1753227533895,,,,1.6791329821417684
1753227533904,5.189581871032715,5.090820789337158,10.141464233398438,
1753227533940,,,,3.0121576011733917
1753227533946,8.05731201171875,3.338714361190796,11.757176399230957,
1753227533984,6.324807643890381,3.2201263904571533,11.746103286743164,5.6606852808755495
1753227534025,7.482104778289795,2.94464373588562,11.645696640014648,
1753227534029,,,,4.208328146349036
1753227534064,7.719654560089111,2.6838252544403076,10.545186996459961,
1753227534074,,,,5.405823442687142
1753227534103,,3.544914960861206,,
1753227534104,4.800075054168701,,6.465392112731934,
1753227534119,,,,2.0046405599425174
1753227534144,3.7014358043670654,3.751713991165161,3.3943793773651123,
1753227534164,,,,3.950507824280588
1753227534183,3.0593409538269043,4.52683687210083,3.162590742111206,
1753227534209,,,,4.59933028943651
1753227534224,2.8430397510528564,4.304176330566406,4.424185276031494,
1753227534254,,,,3.22045394090806
1753227534264,2.726621627807617,4.423886299133301,5.2923078536987305,
1753227534299,,,,2.4606446107020417
1753227534304,3.5644426345825195,4.436605453491211,6.717307090759277,
1753227534344,3.9945011138916016,4.244171619415283,7.7025957107543945,1.0830932803607949
1753227534385,2.8330888748168945,4.266467571258545,7.128361701965332,
1753227534390,,,,1.1836993985503836
1753227534424,1.2690765857696533,5.336152076721191,6.091671943664551,
1753227534433,,,,1.8018510334327695
1753227534463,-1.099387526512146,8.112752914428711,5.861753940582275,
1753227534478,,,,3.4410064846111856
1753227534503,,11.022456169128418,8.685938835144043,
1753227534504,1.2987796068191528,,,
1753227534524,,,,6.31127071686229
1753227534544,6.901360988616943,8.591293334960938,13.426458358764648,
1753227534570,,,,8.263583473809247
1753227534583,3.804835319519043,6.844499111175537,14.035184860229492,
1753227534614,,,,6.879790700345935
1753227534624,2.5032126903533936,5.607968330383301,13.531129837036133,
1753227534659,,,,6.320151045237696
1753227534663,3.0259716510772705,4.30058479309082,10.566434860229492,
1753227534704,3.183689594268799,3.8180782794952393,5.860706329345703,3.705187130834219
1753227534743,2.2496516704559326,3.6803369522094727,3.460444450378418,
1753227534748,,,,3.957925286928026
1753227534783,1.4633809328079224,3.4024598598480225,3.039064884185791,
1753227534795,,,,4.931041888159459
1753227534823,0.9815478920936584,3.6192848682403564,3.7148284912109375,
1753227534838,,,,4.966995601301125
1753227534864,1.6437691450119019,4.1821465492248535,5.517961502075195,
1753227534883,,,,3.7236856996555625
1753227534903,2.575113534927368,5.160178184509277,7.003264427185059,
1753227534928,,,,1.6359199996638873
1753227534943,3.5748424530029297,6.4210991859436035,7.955708026885986,
1753227534974,,,,1.445955535532156
1753227534983,3.8738932609558105,7.283535480499268,8.372448921203613,
1753227535018,,,,2.0696037950829687
1753227535023,4.894721031188965,7.489810943603516,9.263540267944336,
1753227535063,4.862773418426514,6.0959367752075195,11.069965362548828,3.613248917718518
1753227535103,4.742389678955078,5.697302341461182,11.95828914642334,
1753227535108,,,,4.42234557111289
1753227535144,5.3622636795043945,6.05119514465332,8.731802940368652,
1753227535153,,,,3.6428341691176946
1753227535183,5.0807204246521,6.3372273445129395,5.479878902435303,
1753227535198,,,,3.1732558077737485
1753227535223,4.2450690269470215,5.88120698928833,5.1187286376953125,
1753227535244,,,,3.299131516123774
1753227535263,3.2252888679504395,5.299715042114258,5.0720415115356445,
1753227535288,,,,2.494617294132178
1753227535303,2.304344415664673,4.898087978363037,5.356577396392822,
1753227535333,,,,2.2789719586189268
1753227535342,2.23431396484375,4.629413604736328,6.1827263832092285,
1753227535378,,,,1.7345991934824683
1753227535382,,4.811522483825684,,
1753227535383,1.7298855781555176,,6.6659064292907715,
1753227535423,-0.03381809964776039,5.478606700897217,6.6483988761901855,1.7981281057469527
1753227535463,-0.7487117648124695,6.259041786193848,7.312116622924805,
1753227535468,,,,3.3800151438627757
1753227535503,-0.535702645778656,7.007154941558838,9.009605407714844,
1753227535513,,,,3.6378566711276528
1753227535543,-1.013944387435913,8.220715522766113,10.299181938171387,
1753227535558,,,,4.551015954248053
1753227535583,0.6166566014289856,8.774450302124023,12.749423027038574,
1753227535603,,,,6.628941928675345
1753227535623,1.824381709098816,6.44511604309082,12.197335243225098,
1753227535648,,,,4.834745836490973
1753227535662,,6.844723224639893,9.99452018737793,
1753227535663,0.45257893204689026,,,
1753227535695,,,,3.924296691472891
1753227535702,1.6717513799667358,5.73553466796875,8.933664321899414,
1753227535738,,,,2.6652504518066804
1753227535742,2.471564292907715,4.716801643371582,7.199588775634766,
1753227535783,1.7769465446472168,4.079270839691162,5.923105239868164,2.4172925357893207
1753227535822,0.9846154451370239,3.664475440979004,5.010839939117432,
1753227535828,,,,3.7986449837360925
1753227535862,0.9977835416793823,3.8050599098205566,4.9275665283203125,
1753227535872,,,,4.272395200387134
1753227535903,1.7754502296447754,4.161197185516357,5.108403205871582,
1753227535917,,,,3.727326960496862
1753227535942,3.549104690551758,4.885069370269775,5.039719581604004,
1753227535962,,,,2.799718764350153
1753227535982,3.9297828674316406,5.092841148376465,4.782642364501953,
1753227536008,,,,2.390474401978844
1753227536022,2.9582607746124268,5.801524639129639,4.966920852661133,
1753227536054,,,,1.507862940127423
1753227536062,2.9782373905181885,6.58540153503418,5.659518718719482,
1753227536098,,,,0.8481515237347584
1753227536102,3.740117073059082,7.276203632354736,6.660295009613037,
1753227536142,5.026476860046387,7.098508834838867,10.17640495300293,1.5567847440048543
1753227536182,,6.502876281738281,11.532944679260254,
1753227536183,5.5971198081970215,,,
1753227536188,,,,4.588020332617301
1753227536222,6.566247940063477,5.9019317626953125,11.093459129333496,
1753227536232,,,,4.735473102591873
1753227536262,7.743521690368652,5.41718053817749,8.238897323608398,
1753227536279,,,,4.167666022936021
1753227536302,6.509011268615723,5.2555718421936035,4.689268589019775,
1753227536322,,,,3.3514523788180774
1753227536342,,4.511873245239258,,
1753227536343,4.690615177154541,,4.191199779510498,
1753227536367,,,,3.119981321621273
1753227536382,2.9426236152648926,4.053009510040283,4.990713596343994,
1753227536412,,,,2.780267263230763
1753227536422,2.4426841735839844,4.256142616271973,5.17357063293457,
1753227536457,,,,2.6813172480902003
1753227536462,2.6589105129241943,4.841449737548828,5.2649993896484375,
1753227536502,2.61319637298584,5.329717636108398,6.102819919586182,2.1086865467232303
1753227536542,2.3634512424468994,5.599140167236328,7.226449012756348,
1753227536547,,,,1.0603439108740607
1753227536582,1.3325228691101074,6.282160758972168,7.854852199554443,
1753227536592,,,,1.193500716459701
1753227536622,1.887902855873108,7.045536994934082,8.672396659851074,
1753227536637,,,,1.9918383722495587
1753227536663,2.7631332874298096,7.882684707641602,9.115324020385742,
1753227536682,,,,2.627292540224431
1753227536702,3.459172487258911,9.052401542663574,9.925761222839355,
1753227536727,,,,4.484822852337169
1753227536742,4.595670223236084,7.278522968292236,10.111387252807617,
1753227536772,,,,3.344468369368449
1753227536781,,6.26360559463501,8.766369819641113,
1753227536782,2.905513286590576,,,
1753227536817,,,,1.5429670502858517
1753227536822,2.5324668884277344,6.301763534545898,8.261343002319336,
1753227536864,4.258162498474121,5.242403984069824,7.330671310424805,1.4312327221489702
1753227536902,4.651859283447266,3.9922564029693604,6.546645164489746,
1753227536907,,,,2.491299844827916
1753227536942,2.7153987884521484,3.7108631134033203,6.046631336212158,
1753227536956,,,,2.548981339683787
1753227536979,2.03544545173645,3.577086925506592,5.586121559143066,
1753227537000,,,,3.2230924184001966
1753227537019,2.0785412788391113,3.782240152359009,5.1460371017456055,
1753227537046,,,,3.3277792594310567
1753227537059,2.2013936042785645,4.230105400085449,4.767154693603516,
1753227537090,,,,3.098310096110484
1753227537099,2.408492088317871,4.853869915008545,5.02557897567749,
1753227537135,,,,2.320579333648411
1753227537139,2.760514497756958,5.455787181854248,5.996203422546387,
1753227537179,2.9792847633361816,6.524648666381836,6.528539180755615,
1753227537180,,,,1.1931359913930681
1753227537219,4.1769843101501465,6.591461658477783,8.24039363861084,
1753227537224,,,,1.178965012569127
1753227537259,4.046649932861328,6.44047737121582,9.732504844665527,
1753227537270,,,,2.5589199644439704
1753227537299,3.8278048038482666,6.829834461212158,10.613720893859863,
1753227537314,,,,3.023845635203145
1753227537339,4.876315593719482,5.786037445068359,11.483414649963379,
1753227537359,,,,4.025378779246277
1753227537380,5.734861373901367,5.3307647705078125,9.85610580444336,
1753227537405,,,,3.3187226202745936
1753227537419,6.671892166137695,4.817133903503418,6.828487873077393,
1753227537449,,,,3.8815811630229087
1753227537459,5.957297325134277,4.576292037963867,4.474463939666748,
1753227537496,,,,4.424145226976606
1753227537499,4.3127055168151855,4.095132350921631,4.391489505767822,
1753227537539,2.643497943878174,3.7900960445404053,4.6565728187561035,3.8004790104568844
1753227537580,1.4159458875656128,4.340762615203857,4.412888050079346,
1753227537584,,,,3.56608655317682
1753227537619,,4.930634021759033,,
1753227537620,1.6062101125717163,,5.2311811447143555,
1753227537630,,,,3.0214652792605206
1753227537659,2.0137481689453125,5.39750337600708,6.661566734313965,
1753227537677,,,,1.5198960050343526
1753227537699,1.8780267238616943,5.7561845779418945,7.934982776641846,
1753227537720,,,,0.16562032760471343
1753227537739,0.954239010810852,6.34837532043457,8.090605735778809,
1753227537764,,,,1.4892331580951057
1753227537780,0.9017162322998047,7.191209316253662,7.852158546447754,
1753227537809,,,,2.1383259253944686
1753227537819,2.1371243000030518,7.884255886077881,9.03975772857666,
1753227537854,,,,2.9543310861247205
1753227537858,,8.722076416015625,10.451213836669922,
1753227537859,2.186953544616699,,,
1753227537899,,7.92667818069458,12.061539649963379,
1753227537900,3.051409959793091,,,4.521216497869292
1753227537939,2.659135103225708,5.934178352355957,10.882768630981445,
1753227537944,,,,4.348418437163457
1753227537980,1.3519757986068726,6.169483661651611,8.675390243530273,
1753227537989,,,,1.5963645880785784
1753227538019,2.9547441005706787,5.6012349128723145,8.539369583129883,
1753227538034,,,,1.297527884255374
1753227538058,4.222024917602539,4.760421276092529,7.809960842132568,
1753227538079,,,,2.4234144670878672
1753227538098,3.3795652389526367,4.13987398147583,6.883105278015137,
1753227538123,,,,2.9010337039603096
1753227538139,1.9783587455749512,3.662081241607666,5.529857635498047,
1753227538168,,,,3.657214436937509
1753227538178,1.0999112129211426,3.8296003341674805,4.202871322631836,
1753227538215,,,,4.193252938798259
1753227538218,0.8313117027282715,4.267739295959473,3.563694477081299,
1753227538259,1.5170260667800903,4.716427803039551,4.135684013366699,4.179596687827713
1753227538299,2.501716375350952,5.346477031707764,4.56192684173584,
1753227538304,,,,2.82605326099785
1753227538338,,6.058377742767334,,
1753227538339,2.756998062133789,,5.198709487915039,
1753227538349,,,,1.998016446684542
1753227538378,3.2799816131591797,6.685284614562988,6.580687999725342,
1753227538395,,,,0.9291015509524614
1753227538418,4.1996541023254395,6.974608898162842,7.9235358238220215,
1753227538439,,,,1.7513678518281053
1753227538458,4.611456871032715,7.4403557777404785,8.635361671447754,
1753227538484,,,,2.8786766757811693
1753227538499,6.113968372344971,7.253608226776123,9.86426067352295,
1753227538530,,,,4.569045714528919
1753227538538,6.788758754730225,6.102146625518799,9.78405475616455,
1753227538573,,,,4.381138446165866
1753227538578,6.080150127410889,5.5160908699035645,8.329727172851562,
1753227538618,,4.703932762145996,,
1753227538619,6.535721778869629,,7.314136505126953,3.095010673985232
1753227538658,6.3756842613220215,4.448726177215576,5.892055511474609,
1753227538664,,,,3.6791216826289967
1753227538699,5.116783142089844,3.954622745513916,5.700070381164551,
1753227538709,,,,3.378776556624052
1753227538739,3.717895984649658,3.6950013637542725,5.51624059677124,
1753227538753,,,,2.9833180418279728
1753227538778,3.0479683876037598,4.196362018585205,4.886490821838379,
1753227538799,,,,3.0180022204007324
1753227538818,3.0987703800201416,4.7631144523620605,5.1069817543029785,
1753227538843,,,,2.4247541479957624
1753227538858,,5.097629547119141,,
1753227538889,,,,1.9144251888519794
1753227538898,2.6123733520507812,5.163694381713867,6.512827396392822,
1753227538934,,,,1.088341884744959
1753227538938,2.0748751163482666,5.776984214782715,7.387608528137207,
1753227538978,2.7183916568756104,6.582109451293945,7.971569538116455,0.5160462075122101
1753227539018,3.8108956813812256,7.224353790283203,8.641122817993164,
1753227539024,,,,2.0527027828206426
1753227539058,3.5766379833221436,7.949422836303711,9.380257606506348,
1753227539070,,,,2.9874703697107865
1753227539098,4.216039657592773,7.517419338226318,11.084256172180176,
1753227539114,,,,4.084062368486492
1753227539138,3.5042881965637207,5.336900234222412,10.264989852905273,
1753227539158,,,,4.15275966395096
1753227539178,1.273864984512329,5.210606098175049,8.2103910446167,
1753227539203,,,,0.6046123231194124
1753227539218,2.5998785495758057,4.789675235748291,9.19552993774414,
1753227539249,,,,2.0706754546231783
1753227539258,4.60045862197876,4.244994640350342,9.09953784942627,
1753227539294,,,,3.6726469486510727
1753227539298,3.8926727771759033,4.0271220207214355,7.669750213623047,
1753227539338,1.856104850769043,3.9232735633850098,6.119355201721191,2.932207412367527
1753227539378,0.378433495759964,4.505289077758789,4.579434394836426,
1753227539383,,,,3.483278658010379
1753227539418,0.9255086183547974,5.763442039489746,4.958092212677002,
1753227539428,,,,3.2270887190542146
1753227539457,2.0026001930236816,5.621884822845459,6.337302207946777,
1753227539473,,,,1.8596648943935294
1753227539498,2.67716646194458,5.808258533477783,7.354837894439697,
1753227539518,,,,1.0742909910013012
1753227539538,2.5357589721679688,6.058976173400879,7.507617950439453,
1753227539563,,,,0.8803937742979393
1753227539577,2.552443504333496,6.482076644897461,7.134197235107422,
1753227539608,,,,1.1801067895574202
1753227539617,3.3897407054901123,7.053916931152344,7.331494331359863,
1753227539652,,,,2.464301918797891
1753227539657,3.838728427886963,6.3857102394104,8.477418899536133,
1753227539698,3.5365352630615234,6.969745635986328,8.665738105773926,2.3097609717484944
1753227539737,,6.7952680587768555,9.238027572631836,
1753227539738,3.693654775619507,,,
1753227539743,,,,2.972446268813599
1753227539777,3.9835774898529053,5.535693645477295,9.88663101196289,
1753227539787,,,,2.9646478520385315
1753227539817,,3.9263410568237305,,
1753227539818,3.460893392562866,,10.214487075805664,
1753227539833,,,,2.9264917465919997
1753227539858,3.1693243980407715,2.9060370922088623,10.585588455200195,
1753227539878,,,,2.7565927374573556
1753227539897,,2.275688648223877,,
1753227539898,2.7848305702209473,,9.605537414550781,
1753227539923,,,,2.222762871248149
1753227539937,3.0580689907073975,2.2187516689300537,8.023119926452637,
1753227539968,,,,2.6953040081387964
1753227539977,2.456974744796753,2.3253684043884277,6.974085330963135,
1753227540014,,,,2.879745547392097
1753227540017,0.9036614894866943,3.0336031913757324,6.702342987060547,
1753227540057,0.9014169573783875,3.722160577774048,6.737208843231201,2.487247366033155
1753227540097,1.19059157371521,4.300659656524658,7.168464183807373,
1753227540102,,,,1.6778762633040336
1753227540137,,4.765733242034912,7.976283073425293,
1753227540138,0.5743839740753174,,,
1753227540148,,,,0.8533235591338587
1753227540178,0.19864392280578613,5.20978307723999,8.059481620788574,
1753227540193,,,,0.8389388066051227
1753227540217,0.04025251790881157,5.676577568054199,7.906776428222656,
